bv_color	abs_mag
1.129	-0.287497478
1.186	0.727408515
0.586	2.354138956
1.675	-1.136455022
0.511	2.078865392
0.537	4.316828216
0.4	3.518059278
0.94	-2.972595236
-0.052	-0.303031254
1.52	-1.236597067
0.468	3.229380713
0.174	1.586312241
1.364	-0.213080988
1.49	-4.201254312
0.51	2.191944239
1.342	-1.265724518
-0.014	-0.562577081
0.455	3.57366287
0.885	1.686329048
0.115	1.67222264
1.518	-0.662510573
0.935	1.630044559
0.674	4.573741876
0.591	4.35519344
-0.074	-0.959523914
1.21	0.758723964
0.55	2.331062784
1.548	-2.807013322
0.192	1.888076754
0.403	1.510715128
0.448	2.233304683
0.923	2.426725419
0.553	2.437524025
1.11	0.796902798
0.235	-5.954396785
0.65	2.849866896
0.331	1.863776445
0.858	-3.236544104
0.663	4.587984834
0.442	3.17745619
0.698	4.105250783
0.962	-0.441838654
0.239	-3.154248092
0.349	1.159258615
0.41	-3.641254312
0.461	0.658046417
0.198	2.1698455
0.53	1.492867525
0.592	-3.854733074
0.448	3.339019144
0.498	2.291472723
1.248	0.265635971
1.16	1.355488757
0.363	0.323617828
1.318	8.272363614
0.707	3.034481115
1.117	-1.41642829
0.625	4.851689908
0.891	0.199503891
0.399	1.271356415
0.262	0.749503891
0.657	3.812224436
0.072	-1.176679046
0.372	1.379057759
0.474	1.822817135
0.398	3.089955807
0.92	1.90486328
0.391	-0.240310684
1.059	-0.637132475
0.049	-0.276943101
1.535	-0.840540379
0.661	4.402505174
0.913	0.306619154
0.366	0.120715128
1.71	-5.204550065
0.798	2.031472723
0.1	0.343126411
1.514	1.411202772
1.256	0.183611346
0.973	-0.368856022
1.214	-1.359927941
0.415	3.227244517
1.311	-0.808621568
0.818	3.050835319
1.031	1.823776445
0.575	3.934303762
0.3	3.326967188
1.654	-1.133160926
0.594	4.426857922
0.508	3.608627732
1.082	-7.044036929
1.179	-0.080088398
0.495	0.182548651
0.497	3.108497085
1.064	0.480209694
1.304	-0.0562447
1.11	0.923617828
1.096	2.379047473
0.552	3.909645648
1.22	-1.051284479
0.585	4.077597154
1.032	-0.414364029
0.848	1.40272772
1.147	0.76403219
0.42	2.282330118
0.104	0.408715521
0.348	1.422717928
1.532	-3.077013322
1.054	0.613617828
0.979	0.115277007
0.986	1.689279099
1.125	1.085351468
0.64	4.944139983
0.576	4.542206681
1.249	-0.700381015
0.824	0.94778599
1.532	-3.314701491
0.051	-1.176873589
1.243	-5.760609665
0.154	-7.022205558
1.294	-2.266490703
1.655	-1.402277125
1.024	-1.083232992
1.028	1.178110426
0.495	3.427711206
0.837	5.492528878
1.319	-9.734250108
1.185	1.094986101
0.52	2.300715128
-0.009	-1.852877038
1.14	0.888939289
0.627	4.136537621
-0.033	-14.54485002
0.375	1.981565067
0.552	4.200045674
0.98	1.12891165
0.714	4.834743094
0.586	-0.104629041
1.013	-1.252277125
0.337	2.497618146
-0.098	-0.726202722
1.315	-7.86565831
0.459	2.96268962
1.016	1.280496544
0.519	2.510232016
0.355	0.749747329
0.612	4.121933592
0.26	-17.66940009
1.039	-0.361687227
0.564	-1.446619779
0.961	2.713882645
0.174	0.155956948
0.563	1.601547832
0.487	1.489459621
0.817	-0.114275195
1.343	-0.277230514
0.462	2.593302952
-0.046	0.448954612
1.022	-0.346679046
0.627	3.824627043
1.2	-0.746579501
1.152	0.261117968
2.02	-8.830652253
1.196	0.848678208
0.725	5.223858044
1.48	-4.91136035
1.417	-0.30953192
1.595	-1.089582713
1.041	2.05034744
1.013	6.374299812
0.311	0.506148661
1.066	-5.772577081
0.362	7.604705951
0.924	1.854062757
0.546	3.034890195
0.523	2.729603214
0.506	1.769925634
0.536	3.737867561
0.478	2.487783036
0.056	-0.224789247
-0.101	-8.844129497
0.819	3.242951116
0.537	4.241354505
0.815	5.337351077
0.912	-0.377552309
0.183	1.6954411
0.271	1.425744056
0.49	2.829613121
0.667	4.455831225
0.815	3.667129695
1.168	-3.069624172
0.868	-5.284700613
0.647	3.79710287
1.036	2.229577383
0.526	4.020597643
0.442	1.612335496
0.96	6.266701577
0.238	2.100122926
1.043	-0.455222439
0.529	2.703122567
1.354	7.332387373
0.646	2.796300558
1.575	-5.076645131
0.499	2.320992743
1.475	9.102576593
0.363	0.619390742
0.879	-0.951953583
0.844	-4.97136035
0.01	0.278075485
0.937	0.863116991
1.589	0.930381573
-0.04	1.708504506
0.419	3.475585883
0.508	2.41268962
1.397	-1.116121162
1.249	-0.955773921
1.006	0.095470305
1.241	-3.04896571
0.747	1.084141033
0.074	-2.760760436
0.532	3.508954612
0.442	2.688371193
0.006	1.385827964
1.094	0.851809929
0.364	2.633870331
1.51	-0.840310684
0.476	3.071531881
1.537	10.66926847
0.459	2.930613861
0.352	1.522817135
1.036	6.094610077
0.39	2.139206527
0.981	0.09486328
1.223	-0.781495494
1.58	-1.743648903
0.533	2.393772387
0.056	-0.361060393
0.495	3.514921629
0.631	2.888001458
0.19	2.119277286
1.485	9.821833981
0.09	-1.704701491
0.48	3.47133354
1.323	-4.554948972
1.175	0.82778599
0.175	1.100822789
0.546	1.3554411
0.733	4.835744136
0.424	2.465939512
0.704	5.585251414
0.677	4.880869142
0.771	3.046725419
0.372	0.869701125
0.318	1.727376548
0.515	4.010278567
1.179	-0.332294435
0.447	3.598889962
0.385	2.69173297
0.425	2.40494274
0.146	0.893412845
1.505	-0.941787497
1.168	-3.707510986
0.455	2.777244517
0.157	-0.333367866
0.979	2.152873311
0.605	2.507276712
0.431	0.102867525
1.667	-6.281734905
1.452	-0.638495558
1.322	-1.135701952
1.102	1.766321791
0.576	3.612277667
0.888	6.500339937
1.61	-1.542449597
0.744	1.989929125
1.47	7.644480522
1.225	-0.200942241
0.535	3.676321791
1.28	6.850930931
0.666	3.145402393
0.471	3.480430781
0.035	1.375888328
0.53	2.303425425
0.769	5.26503543
0.696	4.071933592
0.624	4.508889962
0.532	2.283126411
0.195	2.352809692
0.45	2.84046808
1.25	-1.516251179
0.076	-0.508482885
0.441	3.455949619
0.727	4.303336373
1.222	-1.771097695
0.422	-0.787076428
1.499	-0.808621568
1.169	-0.992277125
0.491	2.189929125
0.874	-1.207820278
0.371	2.189000706
0.496	3.793097316
0.17	-0.060759744
0.212	1.042324988
0.973	1.88486328
0.993	0.468387177
0.659	4.802420339
1.588	-2.084413556
0.06	-0.971617051
0.459	1.841758959
0.848	6.544798294
0.3	3.966454164
1.556	-0.88130529
1.31	-3.443629551
-0.018	0.353668152
1.227	1.498884704
0.639	4.4506885
0.563	1.851056665
0.481	1.681658713
1.14	-0.281495494
0.237	0.708462315
0.087	-0.113885594
-0.009	0.735088772
0.578	3.426785276
1.595	-1.643182435
0.56	3.264058865
0.579	4.465956158
0.97	0.619049187
0.529	3.847415137
0.075	-1.116571534
0.756	-1.436992829
1.463	-0.174547763
0.317	2.768911419
-0.06	-0.289276722
0.478	2.125862989
0.576	3.04268962
0.426	2.34155542
1.282	-5.68557045
1.52	-3.729555951
1.075	6.960140344
0.475	1.409629002
0.984	0.793519389
0.234	-0.235468501
0.914	5.943250591
1.577	-0.239400087
1.376	-1.674850022
0.524	3.712570008
1.312	7.044528715
1.56	-0.531111402
1.659	-4.453089139
0.992	0.326458292
0.058	-5.812583353
0.658	2.940075389
0.993	0.255694018
0.566	0.937102388
0.655	3.844850022
0.515	2.439374836
1.212	1.082917844
0.144	1.173776445
0.496	2.045480335
1.001	0.024801808
0.453	1.625609189
1.305	1.984622659
0.48	2.577937134
0.493	2.298443996
0.582	5.205862016
0.389	-0.560059619
1.176	1.898497085
0.709	5.367040811
0.401	0.093649463
0.785	-0.032238516
0.947	-1.809618575
1.438	-2.086055843
1.438	1.033204782
0.85	2.394737809
0.975	-0.596597067
1.636	-2.227666899
0.6	5.163301192
0.478	3.097597154
0.513	1.233492636
0.633	3.733874747
0.945	-1.434278837
0.379	2.382809692
0.187	-3.198591151
0.555	2.569057759
0.38	2.814933403
0.73	5.039439254
1.032	0.785939512
0.108	-3.15223999
0.88	5.736682812
0.41	3.298054051
0.51	3.301199458
0.134	1.657421779
0.424	2.158497085
0.413	0.550075389
0.402	2.389206527
1.045	2.197376548
0.586	4.241968581
1.336	1.585080291
1.39	7.908627732
0.701	3.364748056
0.407	2.258039192
0.209	-2.194733074
0.619	3.984777978
1.001	0.366857321
0.312	1.831565067
0.515	2.343797278
0.485	2.547283552
0.56	3.026959725
-0.11	-3.377451349
1.106	-2.683510113
0.652	3.905387966
0.649	2.19745619
0.067	-0.907974317
0.25	0.004405313
1.528	0.40820911
0.136	1.818907997
1.316	-2.617439045
0.149	-1.199127806
0.656	4.052781302
0.904	6.055252761
0.93	1.10953952
0.141	-1.343053281
0.94	6.6066218
0.708	4.532398615
1.216	-0.350088398
0.604	2.244141033
0.436	1.93924243
1.011	0.39102799
0.546	3.480047242
0.182	1.620562479
0.72	2.786756605
1.161	0.074679238
0.453	1.151658713
0.606	3.638727653
1.01	2.57317445
-0.058	0.300660829
0.594	3.621809929
0.681	5.005216474
0.596	4.046060244
1.195	0.731944239
0.574	3.4164644
0.448	1.465617774
0.293	3.630947879
0.008	-1.9362447
0.438	2.584834096
1.426	-1.41921712
0.388	1.396817565
0.43	1.328824771
0.768	4.823295837
1.062	-0.23253735
0.89	-0.950926037
0.374	2.553870331
0.843	2.538711441
0.571	1.762528484
0.103	-0.210310684
0.433	2.441474727
0.099	-7.394036929
0.408	1.217489427
0.616	4.025667051
0.564	4.092290257
1.06	6.406006237
0.153	2.322668577
0.46	2.888990325
1.367	0.196632134
-0.056	-0.652723288
1.115	-1.281953583
0.548	2.390936936
0.611	3.54930879
0.629	4.308401496
1.597	0.318076754
0.538	3.752335385
1.457	-7.698381876
1.545	-0.245467969
0.73	4.156167851
1.35	8.316808437
1.044	0.1014555
0.574	2.565080291
1.573	-6.98203935
0.539	1.817546341
1.095	-1.36642829
1.02	0.149949827
0.74	4.81715508
0.95	1.284678664
0.637	3.892157291
1.427	0.108075485
0.015	-0.005701952
0.509	0.692295904
0.855	-0.891822916
1.08	0.469940381
1.158	0.930311457
1.311	-4.952583353
0.52	3.769964631
1.227	-1.897741485
0.647	3.206312241
0.437	2.785518831
1.016	1.127157238
0.559	2.383100708
0.328	1.390715068
0.95	-1.629127806
1.037	0.828824771
0.618	3.43700604
1.654	-3.202595236
0.253	2.207173223
1.3	-1.218379433
0.5	3.597704268
0.056	1.168005339
0.402	3.927822415
1.293	0.780820348
0.348	1.790686631
-0.047	-3.119624172
0.644	3.517421779
-0.023	-4.81223999
0.261	-1.244364029
1.152	1.04131778
0.838	5.344363976
0.13	0.061620567
0.616	4.276350578
0.36	1.241994168
1.141	0.631378432
0.99	0.109049187
0.397	3.238052917
0.119	1.898308067
0.556	3.997517446
0.675	3.744600066
0.929	1.102873809
0.555	2.339662847
0.067	-2.185505218
0.14	0.849662847
1.533	-2.908098735
0.491	2.920513136
0.81	3.152331056
-0.036	-1.22061467
1	1.625401334
0.736	-4.714305271
1.241	-4.194948972
0.524	3.673392422
1.201	-3.60377492
0.506	4.103228236
0.583	4.175534445
0.51	2.650164925
0.502	4.365600915
1.606	-1.812877038
0.3	3.384493785
0.175	2.025407771
0.969	1.214455771
0.879	-0.497638147
0.105	0.54891165
0.997	1.533097316
0.417	0.255586444
0.9	3.247522369
1.28	1.055289601
-0.128	-2.160926037
1.083	0.476011812
1.089	1.544700584
0.406	3.039989138
1.775	-4.339955128
0.635	-4.602595236
1.622	-1.057774001
1.294	-3.443732388
0.976	-0.606597067
0.319	-0.664022435
0.391	3.933770696
1.005	-0.433232992
0.131	1.203183576
0.526	3.588727653
1.087	0.670822789
0.073	-0.547820278
0.571	2.307408515
0.407	2.970309445
0.463	3.749989138
0.893	-0.004449992
0.021	-1.019177211
1	6.703865217
1.494	-0.250540379
1.397	-3.098815409
1.378	0.059367457
0.576	4.481703154
1.153	-0.133232992
-0.018	-19.57507411
0.38	1.671378432
0.501	3.321431818
1.001	-1.539618575
0.376	0.219472203
0.461	3.162668577
0.515	2.715600915
1.331	-0.950140126
0.47	2.197423729
0.391	2.444210029
1.459	9.427909571
0.446	3.717304947
0.415	1.032591105
1.604	-0.634830579
0.9	0.722179722
0.31	1.897866696
0.703	5.716036301
0.605	2.492175144
0.05	2.922225999
0.643	4.569712372
1.427	-3.637996999
0.321	-0.017976298
0.48	3.187522369
0.487	1.986414446
0.931	5.677895637
1.119	1.07920101
0.599	3.426300558
0.931	-0.800527797
0.587	4.265130689
-0.083	0.228907997
0.73	4.300430922
1.689	-2.097741485
1.503	-1.499136029
1.302	-0.627456794
-0.1	1.494890195
0.506	3.28333358
1.132	1.457866696
-0.014	0.155210753
1.19	0.522263044
1.415	2.458989906
1.217	0.71403219
1.052	0.96046808
0.611	4.156734866
0.528	3.465724679
0.52	3.473562997
1.022	-0.988341287
0.342	0.067102388
1.453	-1.946450152
0.44	1.798371193
1.11	0.20403219
1.551	-2.68793125
0.894	0.018989906
0.47	2.634764528
1.068	0.624298048
0.967	0.88927775
1.059	-1.998106645
0.553	2.61869471
1.077	1.600755915
0.809	3.120099267
0.585	3.524817651
0.53	3.446000736
0.947	0.037102388
0.401	3.228359879
0.23	0.612713366
1.588	0.70095734
0.09	1.017761484
0.912	-0.380677531
0.402	1.897157238
0.261	1.228304268
0.362	2.315108957
0.504	3.26930879
0.632	-8.548036361
1.156	0.562179722
0.498	2.710382834
0.043	-1.977741485
1.034	-1.762867407
0.745	5.612218073
1.253	-3.037439045
0.501	3.858058713
1.149	0.486473181
0.255	3.271501092
0.106	1.69235113
0.166	1.115656979
0.485	2.156337559
0.453	2.774987064
0.558	2.709641148
0.258	1.727937134
1.2	3.393392422
1.291	-0.005594687
1.14	1.839618985
1.634	-1.603549625
0.285	-0.422867407
0.99	0.006959725
0.512	3.809219845
1.205	1.864138956
1.51	-2.886645131
0.535	1.610174196
0.983	-0.165468501
1.584	-1.176643653
0.409	-0.341923246
1.585	-3.349812639
1.58	-2.298255755
0.043	0.470715877
0.795	2.586312241
1.127	0.85863965
0.3	2.06927775
1.069	-0.1785445
0.609	4.257567399
0.601	2.727718623
0.75	3.919603214
0.75	3.947244517
0.33	1.299911602
0.447	3.174752116
0.594	3.833013507
1.077	0.33778599
0.5	3.249980749
1.556	-0.357340196
1.018	0.300686631
0.552	3.830389271
0.106	0.660936936
1.147	-1.65866409
0.448	3.048555083
0.535	2.73541251
1.128	6.672596027
0.96	1.102717928
1.47	-0.868535457
0.945	-0.141852322
0.42	-10.15706699
0.228	1.771412946
1.086	0.623214298
0.64	4.174704837
0.67	3.895108957
1.09	0.694336206
0.351	1.236919012
0.009	-0.019556123
0.973	-0.339044589
0.42	2.058161346
1.023	-6.51046048
0.318	-0.530401347
1.034	0.617646167
1.406	-9.574804434
0.446	2.247721054
0.894	-5.301254312
1.452	0.734405313
1.008	0.645335209
0.916	0.230281604
1.617	-3.412877038
1.066	1.415760832
0.864	5.123963367
0.398	-1.997910227
0.523	3.467864786
0.404	2.790012874
1.355	1.130381573
0.953	-2.383732388
1.036	0.344405313
0.375	2.496130205
1.122	1.175080291
0.748	4.932248723
1.616	-1.367095269
0.526	2.553244296
1.575	-0.215148725
0.68	4.080118193
0.97	0.782717928
1.491	-1.830759744
0.377	1.071061232
0.649	3.929980749
0.61	3.958325763
0.591	2.815488757
0.295	0.97938533
0.267	2.121785591
1.101	1.23871685
0.557	1.093668152
1.474	-7.389397651
0.883	-1.586992829
1.018	-0.616206368
0.464	3.134142885
1.273	-1.637974317
0.691	4.011363165
0.355	1.27695078
0.942	0.2554411
0.972	2.038005339
0.634	2.547546341
1.08	2.063492636
0.84	6.038980283
1.307	-1.398255755
0.504	2.664515245
0.556	2.465600915
1.183	-0.226574575
0.793	4.209934117
0.602	4.609726719
0.465	3.071354505
1.06	0.974601603
1.111	0.578939607
0.6	0.401504442
1.457	0.085401334
1.05	0.249618985
0.049	-12.22701299
0.494	3.560930931
0.57	6.543359706
0.101	-2.088472401
0.002	-3.236251179
1.351	-0.289582713
1.123	1.373898989
1.024	1.428780323
0.638	2.669911602
0.393	2.818612914
0.544	2.633974674
0.388	2.931725461
0.626	3.473536251
0.883	2.735140633
1.232	-0.611174193
0.648	3.347597154
1.03	1.699057759
0.353	3.056032867
0.483	3.226262846
1.104	1.134677694
0.5	0.912025683
1.096	-0.174629041
0.938	1.886351097
0.972	-0.433160926
0.886	5.682486998
0.489	1.282301289
0.618	3.847230151
1.545	-1.893243395
0.885	-5.24410013
0.271	1.316522142
0.534	-0.616055843
0.258	0.846473181
0.453	2.247055851
0.986	2.206351097
0.779	2.814798061
0.628	2.856351097
1.194	-8.928036361
1.016	2.719641148
1.08	7.013299418
1.104	2.078729441
0.37	-1.135148463
0.1	-0.682867407
0.613	3.69395878
0.403	2.769233054
0.41	3.050863971
0.007	0.509206527
1.652	-1.712281859
1.066	7.102119669
1.282	-0.206199342
0.57	4.278054051
0.756	2.505756543
-0.003	-1.21524937
0.461	-1.833929782
1.045	1.009940381
0.808	0.779859874
0.128	1.345372662
0.469	-1.969955128
0.367	2.310655822
1.747	2.550661603
0.204	1.142591068
0.488	3.433125385
0.315	0.374704837
1.086	-0.173367866
0.495	-15.81254778
1.41	7.327984834
1.141	0.605480335
0.458	1.849571214
0.466	2.252415417
0.198	2.417522369
1.289	-8.174396785
0.93	6.489134222
1.19	0.215012361
1.141	-0.254413556
0.2	1.350044559
0.061	1.75953952
1.085	-0.600496109
0.506	2.316544818
0.988	0.247783884
1.055	-0.686331848
0.203	1.458612914
0.464	2.108526235
-0.013	-2.026840451
1.343	6.467597154
0.681	3.102475004
0.9	6.38896194
0.747	-1.606455022
0.652	4.246122149
0.126	1.230445196
0.734	5.170904529
0.617	4.687679093
0.349	0.808382949
0.194	2.162283813
0.182	1.628379014
0.97	0.446056369
0.883	3.122769068
0.477	1.152263044
0.535	1.87046808
1.187	-2.626450152
0.455	2.365511514
1.486	-1.283040541
0.2	0.803283385
1.32	-2.053732388
0.547	3.92860579
0.553	3.467797787
1.585	-4.644948972
1.141	0.995760832
0.873	0.010055976
0.449	2.361396864
1.154	0.826350578
1.359	0.309929125
0.14	0.44267617
0.52	1.515586444
0.636	3.627986157
0.593	3.518949701
1.138	0.697866696
1.023	-2.902281859
0.36	3.562449737
0.711	2.239374836
0.04	-2.781218392
0.398	1.908191152
0.804	5.195534445
0.504	4.183020282
-0.064	-2.122722999
0.017	-10.83058859
1.339	8.37519344
0.176	-2.99223999
0.751	3.886750576
1.704	-2.217545109
0.143	0.551658713
0.354	2.698949701
1.109	0.358568938
0.18	1.882809692
0.918	1.441038099
0.539	1.945452237
0.018	1.044907029
0.11	-0.492238516
-0.1	-0.969503456
1.133	-0.187255838
0.102	1.565495667
1.63	2.790545717
0.275	2.67318682
1.352	0.305617774
1.606	-0.610527797
0.528	3.981199458
0.653	3.951747745
-0.064	1.11578132
0.587	1.940562479
0.552	-0.921921211
0.147	0.812505174
0.037	-0.219250108
1.267	-0.520950813
1.405	-0.526574575
0.682	5.934519568
0.116	-0.779044589
0.569	4.088401067
0.071	1.836544818
1.163	-0.058481871
0.906	2.531223629
0.281	2.420910067
0.418	0.964298048
0.955	0.650099267
0.817	5.174231657
-0.098	-0.658452168
0.521	3.260075389
1.104	0.714381734
0.964	1.196300558
0.88	1.82839987
0.325	2.617360979
0.759	5.453573478
0.535	2.128711441
0.651	3.435065884
0.126	-0.272294435
0.219	0.126946719
1.609	3.557954636
1.638	-0.911630821
0.397	1.906337559
0.383	2.742154239
1.05	-0.207740966
0.473	1.504622659
1.44	-1.373053281
1.296	0.396919012
0.501	-11.54058859
0.39	-0.190092271
1.211	-2.138863574
1.245	0.275210753
0.343	2.185112211
0.554	-3.354700613
1.083	0.271202772
0.58	3.821108207
0.84	5.098610923
0.131	1.033204782
0.058	1.284141033
1.393	0.273159549
1.522	-2.968800297
0.486	3.399400087
0.191	1.447975152
1.367	7.545475064
1.234	-0.417976298
0.537	3.57830854
0.377	2.200835319
0.391	2.876145801
1.372	-0.537740966
0.52	3.694949285
-0.014	0.988280056
1.069	1.581003668
0.44	2.281061232
0.958	0.653447956
1.52	10.2222104
-0.006	-0.235817424
1.092	0.771464543
0.928	5.725031603
1.101	-1.743080988
0.905	2.425277007
0.352	1.495327285
1.54	0.351593658
1.107	1.823562997
0.65	4.799740461
0.284	-1.385892037
0.084	-1.063943631
0.45	2.630209549
0.749	1.895908517
1.069	0.739703698
0.504	-2.688591151
0.983	0.257102388
1.272	-1.022470334
1.176	1.077331232
0.921	0.889331362
0.735	3.804193892
0.679	4.14019419
0.364	-0.295889677
0.038	1.641274532
0.623	3.447850081
1.249	-0.894547763
0.244	0.604663329
0.965	0.182154239
0.399	1.731396864
0.997	1.183425425
0.666	4.285744136
